OCULAR IMMUNOLOGY AND INFLAMMATION;Ocul. Immunol. Inflamm.
INTERNATIONAL JOURNAL OF FINANCE & ECONOMICS;Int. J. Financ. Econ.
JOURNAL OF BANKING & FINANCE;J. Bank Financ.
JOURNAL OF RESEARCH IN PERSONALITY;J. Res. Pers.
REVIEWS IN ANALYTICAL CHEMISTRY;Rev. Anal. Chem.
Particuology;Particuology
ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY;Arch. Orthop. Trauma Surg.
Australasian Journal of Educational Technology;Australas. J. Educ. Technol.
BMC GASTROENTEROLOGY;BMC Gastroenterol.
Journal of Bridge Engineering;J. Bridge Eng.
Journal of Zhejiang University-SCIENCE B;J. Zhejiang Univ.-SCI. B
JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY;J. Res. Crime Delinq.
Cognitive Neuroscience;Cogn. Neurosci
MEDICAL ONCOLOGY;Med. Oncol.
Aerosol and Air Quality Research;Aerosol Air Qual. Res.
JOURNAL OF EUROPEAN SOCIAL POLICY;J. Eur. Soc. Policy
BMC Medical Genomics;BMC Med. Genomics
ACCOUNTING AND BUSINESS RESEARCH;Account. Bus. Res.
JOURNAL OF CLINICAL GASTROENTEROLOGY;J. Clin. Gastroenterol.
JOURNAL OF CLUSTER SCIENCE;J. Clust. Sci.
Systems Biology in Reproductive Medicine;Syst. Biol. Reprod. Med.
Hematology-American Society of Hematology Education Program;Hematol.-Am. Soc. Hematol. Educ. Program
International Journal of Social Research Methodology;Int. J. Soc. Res. Methodol.
Reproductive Sciences;Reprod. Sci.
JOURNAL OF MEMORY AND LANGUAGE;J. Mem. Lang.
SOLID STATE SCIENCES;Solid State Sci.
CYTOMETRY PART B-CLINICAL CYTOMETRY;Cytom. Part B-Clin. Cytom.
JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY;JARO
Food Additives and Contaminants Part A-Chemistry Analysis Control Exposure & Risk Assessment;Food Addit. Contam. Part A-Chem.
Organizational Psychology Review;Organ. Psychol. Rev.
Tissue Engineering Part C-Methods;Tissue Eng. Part C-Methods
APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS;Appl. Comput. Harmon. Anal.
Democratization;Democratization
JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT;J. Water Resour. Plan. Manage.-ASCE
Pediatric Rheumatology;Pediatr. Rheumatol.
Island Studies Journal;Isl. Stud. J.
POLYHEDRON;Polyhedron
JOURNAL OF CHEMICAL NEUROANATOMY;J. Chem. Neuroanat.
JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION;J. Exp. Psychol.-Learn. Mem. Cogn.
CHILD MALTREATMENT;Child Maltreatment
Minerva Anestesiologica;Minerva Anestesiol.
Creativity and Innovation Management;Creat. Innov. Manag.
PRENATAL DIAGNOSIS;Prenat. Diagn.
Journal of Theoretical and Applied Electronic Commerce Research;J. Theor. Appl. Electron. Commer. Res.
Pediatric Physical Therapy;Pediatr. Phys. Ther.
Current Topics in Membranes;Curr. Top. Membr.
Porcine Health Management;Porcine Health Manag.
Journal of Marketing Management;J. Market. Manag.
SLAS Technology;SLAS Technol.
NEUROSCIENCE LETTERS;Neurosci. Lett.
Translational Behavioral Medicine;Transl. Behav. Med.
HEALTH ECONOMICS;Health Econ.
EPILEPSY RESEARCH;Epilepsy Res.
JOURNAL OF PHYSICS G-NUCLEAR AND PARTICLE PHYSICS;J. Phys. G-Nucl. Part. Phys.
JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR;J. Nutr. Educ. Behav.
Nonprofit Management & Leadership;Nonprofit Manag. Leadersh.
EUROPEAN PHYSICAL JOURNAL A;Eur. Phys. J. A
Methods in Microbiology;Methods Microbiol.
Competition & Change;Compet. Chang.
Best Practice & Research Clinical Gastroenterology;Best Pract. Res. Clin. Gastroenterol.
NEUROSURGICAL REVIEW;Neurosurg. Rev.
Focus on Autism and Other Developmental Disabilities;Focus Autism Dev. Disabil.
JOURNAL OF NEURO-OPHTHALMOLOGY;J. Neuro-Ophthal.
NUMERICAL ALGORITHMS;Numer. Algorithms
SOCIOLOGY OF HEALTH & ILLNESS;Sociol. Health Ill.
BLOOD CELLS MOLECULES AND DISEASES;Blood Cells Mol. Dis.
Agroecology and Sustainable Food Systems;Agroecol. Sustain. Food Syst.
BRITISH JOURNAL OF RADIOLOGY;Br. J. Radiol.
JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS;J. Soc. Pers. Relatsh.
PEDIATRIC PULMONOLOGY;Pediatr. Pulmonol.
Abdominal Radiology;Abdom. Radiol.
DEVELOPMENTAL PSYCHOBIOLOGY;Dev. Psychobiol.
Plant Direct;Plant Direct
Pain Research & Management;Pain Res. Manag.
TERRA NOVA;Terr. Nova
JOURNAL OF CLINICAL NURSING;J. Clin. Nurs.
TELECOMMUNICATIONS POLICY;Telecommun. Policy
BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS;BBA-Proteins Proteomics
Studies in Second Language Learning and Teaching;Stud. Second Lang. Learn. Teach.
Journal of Integrative Medicine-JIM;J. Integr. Med.-JIM
Economic Research-Ekonomska Istrazivanja;Ekon. Istraz.
ARCHIVES OF SUICIDE RESEARCH;Arch. Suicide Res.
TOXICON;Toxicon
DISABILITY AND REHABILITATION;Disabil. Rehabil.
Child and Adolescent Psychiatry and Mental Health;Child Adolesc. Psychiatry Ment. Health
JOURNAL OF MANUFACTURING SCIENCE AND ENGINEERING-TRANSACTIONS OF THE ASME;J. Manuf. Sci. Eng.-Trans. ASME
Horticultural Plant Journal;Hortic. Plant J.
URBAN AFFAIRS REVIEW;Urban Aff. Rev.
INTERNATIONAL DAIRY JOURNAL;Int. Dairy J.
Journal of Herbal Medicine;J. Herb. Med.
EARTHQUAKE SPECTRA;Earthq. Spectra
Transportmetrica B-Transport Dynamics;Transportmetrica B-Transp. Dyn.
MINERVA BIOTECNOLOGICA;Minerva Biotechnol.
COMPUTER-AIDED DESIGN;Comput.-Aided Des.
WOMENS HEALTH ISSUES;Womens Health Iss.
YALE JOURNAL OF BIOLOGY AND MEDICINE;Yale J. Biol. Med.
WEATHER AND FORECASTING;Weather Forecast.
Pharmacological Reports;Pharmacol. Rep.
AMERICAN REVIEW OF PUBLIC ADMINISTRATION;Amer. Rev. Public Adm.
Modern Rheumatology;Mod. Rheumatol.
Cardiovascular Therapeutics;Cardiovasc. Ther.
PEDIATRIC DRUGS;Pediatr. Drugs
EUROPEAN JOURNAL OF ORGANIC CHEMISTRY;Eur. J. Org. Chem.
STATISTICAL METHODS IN MEDICAL RESEARCH;Stat. Methods Med. Res.
SCANDINAVIAN JOURNAL OF PUBLIC HEALTH;Scand. J. Public Health
Physical Therapy & Rehabilitation Journal;Phys. Ther. Rehabil. J.
INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS;Int. J. Lang. Commun. Disord.
BRAIN TOPOGRAPHY;Brain Topogr.
Collabra-Psychology;Collabra-Psychol.
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS;J. Am. Acad. Orthop. Surg.
EUROPEAN JOURNAL OF PROTISTOLOGY;Eur. J. Protistol.
BEST PRACTICE & RESEARCH CLINICAL HAEMATOLOGY;Best Pract. Res. Clin. Haematol.
JAPANESE JOURNAL OF CLINICAL ONCOLOGY;Jpn. J. Clin. Oncol.
JOURNAL OF SHOULDER AND ELBOW SURGERY;J. Shoulder Elbow Surg.
TRANSPORT IN POROUS MEDIA;Transp. Porous Media
Pulmonary Circulation;Pulm. Circ.
ARCHIVES OF DERMATOLOGICAL RESEARCH;Arch. Dermatol. Res.
Electronic Materials Letters;Electron. Mater. Lett.
Korean Journal of Pain;Korean J. Pain
Surface Innovations;Surf. Innov.
JOURNAL OF SPORT & EXERCISE PSYCHOLOGY;J. Sport Exerc. Psychol.
INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH;Int. Arch. Occup. Environ. Health
INDOOR AND BUILT ENVIRONMENT;Indoor Built Environ.
EUROPEAN ADDICTION RESEARCH;Eur. Addict. Res.
Policing-A Journal of Policy and Practice;Polic.-J. Policy Pract.
COMPUTERS & FLUIDS;Comput. Fluids
JOURNAL OF HUMAN HYPERTENSION;J. Hum. Hypertens.
ENVIRONMENTAL CONSERVATION;Environ. Conserv.
JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY;J. Physiol. Pharmacol.
Methods and Applications in Fluorescence;Methods Appl. Fluoresc.
NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS;Numer. Meth. Part Differ. Equ.
Photonics and Nanostructures-Fundamentals and Applications;Photonics Nanostruct.
TEACHING IN HIGHER EDUCATION;Teach. High Educ.
BMC Pregnancy and Childbirth;BMC Pregnancy Childbirth
Personal and Ubiquitous Computing;Pers. Ubiquitous Comput.
JOURNAL OF PSYCHOSOMATIC RESEARCH;J. Psychosomat. Res.
URBAN ECOSYSTEMS;Urban Ecosyst.
CLIMACTERIC;Climacteric
Energies;Energies
PERSONALITY AND INDIVIDUAL DIFFERENCES;Pers. Individ. Differ.
AMERICAN MINERALOGIST;Am. Miner.
MUTAGENESIS;Mutagenesis
NAUNYN-SCHMIEDEBERGS ARCHIVES OF PHARMACOLOGY;Naunyn-Schmiedebergs Arch. Pharmacol.
AUTONOMOUS ROBOTS;Auton. Robot.
Venture Capital;Ventur. Cap.
Journal of Causal Inference;J. Causal Inference
International Peacekeeping;Int. Peacekeeping
RIVISTA DEL NUOVO CIMENTO;Riv. Nuovo Cimento
Geochemical Perspectives;Geochem. Perspect.
Carbon Balance and Management;Carbon Balanc. Manag.
RESEARCH IN HIGHER EDUCATION;Res. High. Educ.
Mobile Media & Communication;Mob. Media Commun.
HUMAN COMMUNICATION RESEARCH;Hum. Commun. Res.
Journal of Immunotoxicology;J. Immunotoxicol.
JOURNAL OF THORACIC IMAGING;J. Thorac. Imaging
Annual Reports on NMR Spectroscopy;Annu. Rep. NMR Spectrosc.
STUDIES IN APPLIED MATHEMATICS;Stud. Appl. Math.
Brazilian Journal of Psychiatry;Braz. J. Psychiat.
SAR AND QSAR IN ENVIRONMENTAL RESEARCH;SAR QSAR Environ. Res.
Chinese Journal of Natural Medicines;Chin. J. Nat. Med.
Journal of Transportation Safety & Security;J. Transp. Saf. Secur.
Parasite;Parasite
EUROPEAN FOOD RESEARCH AND TECHNOLOGY;Eur. Food Res. Technol.
ULTRASOUND IN MEDICINE AND BIOLOGY;Ultrasound Med. Biol.
EUROPEAN JOURNAL OF HAEMATOLOGY;Eur. J. Haematol.
INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY;Int. J. Psychophysiol.
IET Generation Transmission & Distribution;IET Gener. Transm. Distrib.
JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS;J. Magn. Magn. Mater.
CIRCULATION JOURNAL;Circ. J.
Integrated Environmental Assessment and Management;Integr. Environ. Assess. Manag.
Childhood Obesity;Child Obes.
JOURNAL OF SENSORY STUDIES;J. Sens. Stud.
Radiology and Oncology;Radiol. Oncol.
JOURNAL OF PHYSICAL CHEMISTRY B;J. Phys. Chem. B
Frontiers in Psychology;Front. Psychol.
POLYMER INTERNATIONAL;Polym. Int.
ONCOLOGY-NEW YORK;Oncology-NY
TECHNOMETRICS;Technometrics
Journal of Sports Science and Medicine;J. Sport. Sci. Med.
FOUNDATIONS OF COMPUTATIONAL MATHEMATICS;Found. Comput. Math.
TOXICOLOGY MECHANISMS AND METHODS;Toxicol. Mech. Methods
Journal of Nanomaterials;J. Nanomater.
INTERNATIONAL JOURNAL OF NON-LINEAR MECHANICS;Int. J. Non-Linear Mech.
EUROPEAN JOURNAL OF PSYCHOLOGICAL ASSESSMENT;Eur. J. Psychol. Assess.
Cancer Epidemiology;Cancer Epidemiol.
MycoKeys;MycoKeys
PeerJ;PeerJ
DEVELOPMENTAL NEUROSCIENCE;Dev. Neurosci.
CURRENT ANTHROPOLOGY;Curr. Anthropol.
Structures;Structures
MEDICAL CARE;Med. Care
LANGUAGE SPEECH AND HEARING SERVICES IN SCHOOLS;Lang. Speech Hear. Serv. Sch.
Feminist Criminology;Fem. Criminol.
GERODONTOLOGY;Gerodontology
HEALTH POLICY;Health Policy
Computer Law & Security Review;Comput. Law Secur. Rev.
POST-SOVIET AFFAIRS;Post-Sov. Aff.
CLINICAL RHEUMATOLOGY;Clin. Rheumatol.
BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY;Behav. Ecol. Sociobiol.
Adicciones;Adicciones
MALARIA JOURNAL;Malar. J.
JOURNAL OF CHEMICAL EDUCATION;J. Chem. Educ.
APPLIED OCEAN RESEARCH;Appl. Ocean Res.
COGNITIVE DEVELOPMENT;Cogn. Dev.
COMMUNICATION THEORY;Commun. Theory
Neurodegenerative Diseases;Neurodegener. Dis.
Estuaries and Coasts;Estuaries Coasts
PUBLIC UNDERSTANDING OF SCIENCE;Public Underst. Sci.
Heart Lung and Circulation;Heart Lung Circ.
ECOLOGICAL MODELLING;Ecol. Model.
NEWSLETTERS ON STRATIGRAPHY;Newsl. Stratigr.
Sociology of Race and Ethnicity;Sociol. Race Ethnic.
FINITE ELEMENTS IN ANALYSIS AND DESIGN;Finite Elem. Anal. Des.
Discovery Medicine;Discov. Med.
INTERNATIONAL JOURNAL OF COSMETIC SCIENCE;Int. J. Cosmetic Sci.
EXPERIMENTAL PHYSIOLOGY;Exp. Physiol.
CULTURE HEALTH & SEXUALITY;Cult. Health Sex
IEEE Transactions on Human-Machine Systems;IEEE T. Hum.-Mach. Syst.
IEEE SOFTWARE;IEEE Softw.
Oncology Letters;Oncol. Lett.
Infectious Agents and Cancer;Infect. Agents Cancer
ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS;Eng. Anal. Bound. Elem.
BMC ECOLOGY;BMC Ecol.
Behavioral Sleep Medicine;Behav. Sleep Med.
Royal Society Open Science;R. Soc. Open Sci.
Biomechanics and Modeling in Mechanobiology;Biomech. Model. Mechanobiol.
Journal of Hospital Medicine;J. Hosp. Med.
JOURNAL OF BEHAVIORAL MEDICINE;J. Behav. Med.
EUROPEAN SOCIOLOGICAL REVIEW;Eur. Sociol. Rev.
Chemistry Education Research and Practice;Chem. Educ. Res. Pract.
School Mental Health;School Ment. Health
DEMENTIA AND GERIATRIC COGNITIVE DISORDERS;Dement. Geriatr. Cogn. Disord.
MAMMALIAN GENOME;Mamm. Genome
Journal of Civil Engineering and Management;J. Civ. Eng. Manag.
Journal of Building Performance Simulation;J. Build. Perf. Simul.
Bioinspiration & Biomimetics;Bioinspir. Biomim.
Biofuels-UK;Biofuels-UK
International Journal of Mining Reclamation and Environment;Int. J. Min. Reclam. Environ.
PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG;Psychol. Res.-Psychol. Forsch.
JMIR Medical Informatics;JMIR Med. Inf.
JOURNAL OF CULTURAL HERITAGE;J. Cult. Herit.
DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;Deep-Sea Res. Part I-Oceanogr. Res. Pap.
Gland Surgery;Gland Surg.
EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY;Eur. J. Clin. Pharmacol.
Scandinavian Journal of Trauma Resuscitation & Emergency Medicine;Scand. J. Trauma Resusc. Emerg. Med.
MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY;Menopause-J. N. Am. Menopause Soc.
Distance Education;Distance Educ.
COMPOSITE INTERFACES;Compos. Interfaces
JOURNAL OF HOMOSEXUALITY;J. Homosex.
Journal of Psychiatric and Mental Health Nursing;J. Psychiatr. Ment. Health Nurs.
Molecular Medicine Reports;Mol. Med. Rep.
SOIL USE AND MANAGEMENT;Soil Use Manage.
BIOMETALS;Biometals
Leisure Studies;Leis. Stud.
EXPERIMENTAL AND CLINICAL ENDOCRINOLOGY & DIABETES;Exp. Clin. Endocrinol. Diabet.
Journal of Psychosomatic Obstetrics & Gynecology;J. Psychosomat. Obstet. Gynecol.
Progress in Electromagnetics Research-PIER;Prog. Electromagn. Res.
BOUNDARY-LAYER METEOROLOGY;Bound.-Layer Meteor.
Psychology of Men & Masculinities;Psychol. Men Masculinities
JOURNAL OF PALLIATIVE MEDICINE;J. Palliat. Med.
Clinics and Research in Hepatology and Gastroenterology;Clin. Res. Hepatol. Gastroenterol.
Perspectives on Medical Education;Perspect. Med. Educ.
ECONOMIC AND INDUSTRIAL DEMOCRACY;Econ. Ind. Democr.
Nano Communication Networks;Nano Commun.Netw.
IEEE TRANSACTIONS ON CONSUMER ELECTRONICS;IEEE Trans. Consum. Electron.
JOURNAL OF ADOLESCENT RESEARCH;J. Adolesc. Res.
BMC MOLECULAR BIOLOGY;BMC Mol. Biol.
COGNITIVE AND BEHAVIORAL PRACTICE;Cogn. Behav. Pract.
Psychology Research and Behavior Management;Psychol. Res. Behav. Manag.
Energy & Environment;Energy Environ.
Diabetes Therapy;Diabetes Ther.
JOURNAL OF BIOENERGETICS AND BIOMEMBRANES;J. Bioenerg. Biomembr.
MOLECULAR DIVERSITY;Mol. Divers.
JOURNAL OF ENDOUROLOGY;J. Endourol.
Accounting and Finance;Account . Financ.
MACHINE LEARNING;Mach. Learn.
ORGANISMS DIVERSITY & EVOLUTION;Org. Divers. Evol.
International Journal of Mental Health Systems;Int. J. Ment. Health Syst.
IRRIGATION SCIENCE;Irrig. Sci.
PATIENT EDUCATION AND COUNSELING;Patient Educ. Couns.
FISHERIES;Fisheries
PSYCHOLOGY & MARKETING;Psychol. Mark.
AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH;Aust. N. Z. Publ. Health
FINANCIAL MANAGEMENT;Financ. Manage.
ECONOMIC POLICY;Econ. Policy
International Journal of Sports Marketing & Sponsorship;Int. J. Sports Mark. Spons.
CLINICAL PSYCHOLOGY & PSYCHOTHERAPY;Clin. Psychol. Psychother.
JOURNAL OF NONVERBAL BEHAVIOR;J. Nonverbal Behav.
EPILEPSY & BEHAVIOR;Epilepsy Behav.
Journal of Integrated Pest Management;J. Integr. Pest Manag.
HORMONE AND METABOLIC RESEARCH;Horm. Metab. Res.
JOURNAL OF NUCLEAR MATERIALS;J. Nucl. Mater.
INTERNATIONAL STUDIES QUARTERLY;Int. Stud. Q.
HARVARD EDUCATIONAL REVIEW;Harv. Educ. Rev.
IEEE TRANSACTIONS ON NANOBIOSCIENCE;IEEE Trans. Nanobiosci.
ONCOLOGY;Oncology
GEOPHYSICAL JOURNAL INTERNATIONAL;Geophys. J. Int.
Journal of Tissue Viability;J. Viab.
Worldviews on Evidence-Based Nursing;Worldviews Evid.-Based Nurs.
IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION;IEEE Trns. Dielectr. Electr. Insul.
Current Cardiology Reports;Curr. Cardiol. Rep.
Reviews in Cardiovascular Medicine;Rev. Cardiovasc. Med.
MILLENNIUM-JOURNAL OF INTERNATIONAL STUDIES;Millennium-J. Int. Stud.
Journal of Nano Research;J. Nano Res.
International Journal for Academic Development;Int. J. Acad. Dev.
ADAPTED PHYSICAL ACTIVITY QUARTERLY;Adapt. Phys. Act. Q.
ESTUARINE COASTAL AND SHELF SCIENCE;Estuar. Coast. Shelf Sci.
Expert Review of Hematology;Expert Rev. Hematol.
NUMERICAL HEAT TRANSFER PART A-APPLICATIONS;Numer. Heat Tranf. A-Appl.
GEOPHYSICS;Geophysics
ChemBioEng Reviews;ChemBioEng Rev.
GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS;Glob. Netw.
APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY;Appl. Biochem. Biotechnol.
Agriculture-Basel;Agriculture-Basel
International Journal of Computer Assisted Radiology and Surgery;Int. J. Comput. Assist. Radiol. Surg.
EUROPEAN SOCIETIES;Eur. Soc.
Journal of Applied Meteorology and Climatology;J. Appl. Meteorol. Climatol.
YOUTH & SOCIETY;Youth Soc.
JOURNAL OF PHYCOLOGY;J. Phycol.
Feminist Media Studies;Fem. Media Stud.
Structural Dynamics-US;Struct. Dyn.-US
DEVELOPMENT AND CHANGE;Dev. Change
JOURNAL OF PSYCHOLOGY;J. Psychol.
Johnson Matthey Technology Review;Johns. Matthey Technol. Rev.
Qualitative Research;Qual. Res.
JOURNAL OF LITERACY RESEARCH;J. Lit. Res.
AMERICAN JOURNAL OF INFECTION CONTROL;Am. J. Infect. Control
SLAS Discovery;SLAS Discov.
JOURNAL OF ADHESION;J. Adhes.
AGGRESSIVE BEHAVIOR;Aggressive Behav.
IEEE TRANSACTIONS ON ELECTRON DEVICES;IEEE Trans. Electron Devices
ReCALL;ReCALL
TRANSACTIONS OF NONFERROUS METALS SOCIETY OF CHINA;Trans. Nonferrous Met. Soc. China
JOURNAL OF FLUIDS AND STRUCTURES;J. Fluids Struct.
Education and Information Technologies;Educ. Inf. Technol.
GLYCOCONJUGATE JOURNAL;Glycoconjugate J.
Analytical Cellular Pathology;Anal. Cell. Pathol.
JOURNAL OF ENVIRONMENTAL EDUCATION;J. Environ. Educ.
WORLDS POULTRY SCIENCE JOURNAL;Worlds Poult. Sci. J.
Global Spine Journal;Glob. Spine J.
GEBURTSHILFE UND FRAUENHEILKUNDE;Geburtshilfe Frauenheilkd.
RESEARCH ON CHEMICAL INTERMEDIATES;Res. Chem. Intermed.
Journal of Information Display;J. Inf. Disp.
JOURNAL OF REHABILITATION MEDICINE;J. Rehabil. Med.
Ecology and Evolution;Ecol. Evol.
MICROBES AND ENVIRONMENTS;Microbes Environ.
ChemistryOpen;ChemistryOpen
BOTANICAL JOURNAL OF THE LINNEAN SOCIETY;Bot. J. Linnean Soc.
LUPUS;Lupus
BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA;Bull. Seismol. Soc. Amer.
TOPICS IN CATALYSIS;Top. Catal.
QUEST;Quest
SYNTHESE;Synthese
AEROSOL SCIENCE AND TECHNOLOGY;Aerosol Sci. Technol.
NEURAL PROCESSING LETTERS;Neural Process. Lett.
PRIMARY CARE;Primary Care
Journal of Orthopaedics and Traumatology;J. Orthop. Traumatol.
Journal of Earth Science;J. Earth Sci.
Cyberpsychology-Journal of Psychosocial Research on Cyberspace;Cyberpsychology
International Journal of Agricultural Sustainability;Int. J. Agric. Sustain.
JOURNAL OF MEDICAL ETHICS;J. Med. Ethics
Educational Psychology;Educ. Psychol.
JOURNAL OF ENERGY RESOURCES TECHNOLOGY-TRANSACTIONS OF THE ASME;J. Energy Resour. Technol.-Trans. ASME
HUMAN & EXPERIMENTAL TOXICOLOGY;Hum. Exp. Toxicol.
Journal of Managed Care & Specialty Pharmacy;J. Manag. Care Spec. Pharm.
International Journal of Sediment Research;Int. J. Sediment Res.
JOURNAL OF THERMAL BIOLOGY;J. Therm. Biol.
INTERNATIONAL MIGRATION REVIEW;Int. Migr. Rev.
STATISTICAL SCIENCE;Stat. Sci.
NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL;Nutr. Cancer
Journal of Medical Toxicology;J. Med. Toxicol.
Critical Public Health;Crit. Public Heath
Earth and Space Science;Earth Space Sci.
ISPRS International Journal of Geo-Information;ISPRS Int. Geo-Inf.
Pregnancy Hypertension-An International Journal of Womens Cardiovascular Health;Pregnancy Hypertens.
KONA Powder and Particle Journal;KONA Powder Part. J.
Baltic Journal of Management;Balt. J. Manag.
INTERNATIONAL JOURNAL OF IMPOTENCE RESEARCH;Int. J. Impot. Res.
Analytical Methods;Anal. Methods
Journal of Thoracic Disease;J. Thorac. Dis.
Endocrine Metabolic & Immune Disorders-Drug Targets;Endocr. Metab. Immune Disord.-Drug Targets
JOURNAL OF INVESTIGATIVE MEDICINE;J. Invest. Med.
Applied Physics Express;Appl. Phys. Express
CURRENT OPINION IN NEPHROLOGY AND HYPERTENSION;Curr. Opin. Nephrol. Hypertens.
Pathogens and Global Health;Pathog. Glob. Health
JOURNAL OF BIOSCIENCE AND BIOENGINEERING;J. Biosci. Bioeng.
INTERNATIONAL UROGYNECOLOGY JOURNAL;Int. Urogynecol. J.
Health Care Management Science;Health Care Manag. Sci.
EDUCATIONAL POLICY;Educ. Policy
PALEOBIOLOGY;Paleobiology
SOCIOLOGICAL THEORY;Sociol. Theor.
JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY;J. Int. Neuropsychol. Soc.
Journal of Gastrointestinal Oncology;J. Gastrointest. Oncol.
Chinese Geographical Science;Chin. Geogr. Sci.
OPHTHALMIC RESEARCH;Ophthalmic Res.
Micromachines;Micromachines
Journal of Surgical Education;J. Surg. Educ.
ULTRASONICS;Ultrasonics
PHARMACOEPIDEMIOLOGY AND DRUG SAFETY;Pharmacoepidemiol. Drug Saf.
Science and Technology Studies;Sci. Technol. Stud.
INTERNATIONAL JOURNAL OF CONTROL;Int. J. Control
HUMAN FACTORS;Hum. Factors
EQUINE VETERINARY JOURNAL;Equine Vet. J.
ANXIETY STRESS AND COPING;Anxiety Stress Coping
Multinational Business Review;Multinatl. Bus. Rev.
JOURNAL OF CLINICAL PSYCHOLOGY;J. Clin. Psychol.
Journal of Land Use Science;J. Land Use Sci.
QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL;Qual. Reliab. Eng. Int.
Hormones-International Journal of Endocrinology and Metabolism;Horm.-Int. J. Endocrinol. Metab.
KOREAN JOURNAL OF INTERNAL MEDICINE;Korean J. Intern. Med.
Mine Water and the Environment;Mine Water Environ.
Beilstein Journal of Organic Chemistry;Beilstein J. Org. Chem.
ELECTROMAGNETIC BIOLOGY AND MEDICINE;Electromagn. Biol. Med.
FITOTERAPIA;Fitoterapia
CLINICAL CARDIOLOGY;Clin. Cardiol.
Coatings;Coatings
Research in Autism Spectrum Disorders;Res. Autism Spectr. Disord.
Annual Review of Financial Economics;Annu. Rev. Financ. Econ.
Earth Science Informatics;Earth Sci. Inform.
CLINICS IN CHEST MEDICINE;Clin. Chest Med.
NEUROBIOLOGY OF LEARNING AND MEMORY;Neurobiol. Learn. Mem.
International Journal of Laboratory Hematology;Int. J. Lab. Hematol.
CHRONOBIOLOGY INTERNATIONAL;Chronobiol. Int.
COMPUTATIONAL BIOLOGY AND CHEMISTRY;Comput. Biol. Chem.
Men and Masculinities;Men Masc.
Accounting Forum;Account. Forum
AUSTRALASIAN JOURNAL OF DERMATOLOGY;Australas. J. Dermatol.
IEEE SPECTRUM;IEEE Spectr.
TECHNOLOGY ANALYSIS & STRATEGIC MANAGEMENT;Technol. Anal. Strateg. Manage.
NURSING ETHICS;Nurs. Ethics
European Journal of Physical and Rehabilitation Medicine;Eur. J. Phys. Rehabil. Med.
IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING;IEEE Trans. Semicond. Manuf.
MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS;Mutat. Res. Genet. Toxicol. Environ. Mutagen.
Consumption Markets & Culture;Consump. Mark. Cult.
JOURNAL OF RECONSTRUCTIVE MICROSURGERY;J. Reconstr. Microsurg.
Clinical Genitourinary Cancer;Clin. Genitourin. Cancer
ASAIO JOURNAL;Asaio J.
npj Primary Care Respiratory Medicine;npj Prim. Care Respir. Med.
INTERNATIONAL NURSING REVIEW;Int. Nurs. Rev.
ADVANCED COMPOSITE MATERIALS;Adv. Compos. Mater.
READING AND WRITING;Read. Writ.
POLYMER BULLETIN;Polym. Bull.
AMERICAN JOURNAL OF HEALTH PROMOTION;Am. J. Health Promot.
AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY;Am. J. Phys. Anthropol.
VLDB JOURNAL;VLDB J.
NEUROPSYCHOLOGICAL REHABILITATION;Neuropsychol. Rehabil.
Journal of Physiological Anthropology;J. Physiol. Anthropol.
